TABLE_NAME	COLUMN_NAME	COLUMN_TYPE	IS_NULLABLE	COLUMN_DEFAULT	COLUMN_COMMENT
COMTNSCRAP	SCRAP_ID	char(20)	NO	NULL	스크랩ID
COMTNSCRAP	NTT_ID	decimal(20,0)	NO	NULL	게시물ID
COMTNSCRAP	BBS_ID	char(30)	NO	NULL	게시판ID
COMTNSCRAP	SCRAP_NM	varchar(100)	NO	NULL	스크랩명
COMTNSCRAP	USE_AT	char(1)	NO	NULL	사용여부
COMTNSCRAP	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNSCRAP	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSCRAP	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNSCRAP	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSERVEREQPMNINFO	SERVER_EQPMN_ID	varchar(20)	NO	NULL	서버장비ID
COMTNSERVEREQPMNINFO	SERVER_EQPMN_NM	varchar(60)	YES	NULL	서버장비명
COMTNSERVEREQPMNINFO	SERVER_EQPMN_IP	varchar(23)	YES	NULL	서버장비IP
COMTNSERVEREQPMNINFO	SERVER_EQPMN_MNGR	varchar(60)	YES	NULL	서버장비관리자
COMTNSERVEREQPMNINFO	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTNSERVEREQPMNINFO	OPERSYSM_INFO	varchar(2000)	YES	NULL	운영체제정보
COMTNSERVEREQPMNINFO	CPU_INFO	varchar(2000)	YES	NULL	CPU정보
COMTNSERVEREQPMNINFO	MORY_INFO	varchar(2000)	YES	NULL	메모리정보
COMTNSERVEREQPMNINFO	HDDISK	char(18)	YES	NULL	HDDISK
COMTNSERVEREQPMNINFO	ETC_INFO	varchar(250)	YES	NULL	기타정보
COMTNSERVEREQPMNINFO	RGSDE	datetime	YES	NULL	등록일
COMTNSERVEREQPMNINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSERVEREQPMNINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSERVEREQPMNINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSERVEREQPMNINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSERVEREQPMNRELATE	SERVER_EQPMN_ID	varchar(20)	NO	NULL	서버장비ID
COMTNSERVEREQPMNRELATE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSERVEREQPMNRELATE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSERVEREQPMNRELATE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSERVEREQPMNRELATE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSERVEREQPMNRELATE	SERVER_ID	char(20)	NO	NULL	서버ID
COMTNSERVERINFO	SERVER_ID	char(20)	NO	NULL	서버ID
COMTNSERVERINFO	SERVER_NM	varchar(60)	YES	NULL	서버명
COMTNSERVERINFO	SERVER_KND	char(2)	YES	NULL	서버종류
COMTNSERVERINFO	RGSDE	datetime	YES	NULL	등록일
COMTNSERVERINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSERVERINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSERVERINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSERVERINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSERVERRESRCELOGINFO	SERVER_EQPMN_ID	varchar(20)	NO	NULL	서버장비ID
COMTNSERVERRESRCELOGINFO	CPU_USE_RT	decimal(3,0)	YES	NULL	CPU사용율
COMTNSERVERRESRCELOGINFO	MORY_USE_RT	decimal(3,0)	YES	NULL	메모리사용율
COMTNSERVERRESRCELOGINFO	SVC_STTUS	char(2)	YES	NULL	서비스상태
COMTNSERVERRESRCELOGINFO	LOG_INFO	varchar(2000)	YES	NULL	로그정보
COMTNSERVERRESRCELOGINFO	CREAT_DT	datetime	YES	NULL	생성일시
COMTNSERVERRESRCELOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSERVERRESRCELOGINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSERVERRESRCELOGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSERVERRESRCELOGINFO	SERVER_ID	char(20)	NO	NULL	서버ID
COMTNSERVERRESRCELOGINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSERVERRESRCELOGINFO	LOG_ID	char(20)	NO		로그ID
COMTNSITELIST	SITE_ID	char(20)	NO	NULL	사이트ID
COMTNSITELIST	SITE_NM	varchar(100)	YES	NULL	사이트명
COMTNSITELIST	SITE_URL	varchar(100)	YES	NULL	사이트URL
COMTNSITELIST	SITE_DC	varchar(1000)	YES	NULL	사이트설명
COMTNSITELIST	SITE_THEMA_CL_CODE	varchar(2)	YES	NULL	사이트주제분류코드
COMTNSITELIST	ACTVTY_AT	char(1)	YES	NULL	활성여부
COMTNSITELIST	USE_AT	char(1)	YES	NULL	사용여부
COMTNSITELIST	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSITELIST	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSITELIST	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSITELIST	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSITEMAP	MAPNG_CREAT_ID	varchar(30)	NO	NULL	매핑생성ID
COMTNSITEMAP	CREATR_ID	varchar(20)	NO	NULL	생성자ID
COMTNSITEMAP	MAPNG_FILE_NM	varchar(60)	NO	NULL	매핑파일명
COMTNSITEMAP	MAPNG_FILE_PATH	varchar(100)	NO	NULL	매핑파일경로
COMTNSMS	SMS_ID	char(20)	NO		문자메시지ID
COMTNSMS	TRNSMIS_TELNO	varchar(12)	NO	NULL	전송전화번호
COMTNSMS	TRNSMIS_CN	varchar(80)	NO	NULL	전송내용
COMTNSMS	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNSMS	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNSMSRECPTN	SMS_ID	char(20)	NO	NULL	문자메시지ID
COMTNSMSRECPTN	RECPTN_TELNO	varchar(12)	NO		수신전화번호
COMTNSMSRECPTN	RESULT_CODE	varchar(4)	YES	NULL	결과코드
COMTNSMSRECPTN	RESULT_MSSAGE	varchar(4000)	YES	NULL	결과메시지
COMTNSTPLATINFO	USE_STPLAT_ID	char(20)	NO	NULL	이용약관ID
COMTNSTPLATINFO	USE_STPLAT_NM	varchar(100)	YES	NULL	이용약관명
COMTNSTPLATINFO	USE_STPLAT_CN	mediumtext	YES	NULL	이용약관내용
COMTNSTPLATINFO	INFO_PROVD_AGRE_CN	mediumtext	YES	NULL	정보제공동의내용
COMTNSTPLATINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSTPLATINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSTPLATINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSTPLATINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSTSFDG	STSFDG_NO	decimal(20,0)	NO	NULL	만족도번호
COMTNSTSFDG	NTT_ID	decimal(20,0)	NO	NULL	게시물ID
COMTNSTSFDG	BBS_ID	char(30)	NO	NULL	게시판ID
COMTNSTSFDG	WRTER_ID	varchar(20)	YES	NULL	작성자ID
COMTNSTSFDG	WRTER_NM	varchar(20)	YES	NULL	작성자명
COMTNSTSFDG	PASSWORD	varchar(200)	YES	NULL	비밀번호
COMTNSTSFDG	STSFDG	decimal(1,0)	NO	NULL	만족도
COMTNSTSFDG	STSFDG_CN	varchar(200)	YES	NULL	만족도내용
COMTNSTSFDG	USE_AT	char(1)	NO	NULL	사용여부
COMTNSTSFDG	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNSTSFDG	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSTSFDG	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNSTSFDG	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSYNCHRNSERVERINFO	SERVER_ID	char(20)	NO	NULL	서버ID
COMTNSYNCHRNSERVERINFO	SERVER_NM	varchar(60)	YES	NULL	서버명
COMTNSYNCHRNSERVERINFO	SERVER_IP	varchar(23)	YES	NULL	서버IP
COMTNSYNCHRNSERVERINFO	SERVER_PORT	varchar(10)	YES	NULL	서버포트
COMTNSYNCHRNSERVERINFO	FTP_ID	varchar(20)	YES	NULL	FTPID
COMTNSYNCHRNSERVERINFO	FTP_PASSWORD	varchar(20)	YES	NULL	FTP비밀번호
COMTNSYNCHRNSERVERINFO	SYNCHRN_LC	varchar(255)	YES	NULL	동기화위치
COMTNSYNCHRNSERVERINFO	REFLCT_AT	char(1)	YES	NULL	반영여부
COMTNSYNCHRNSERVERINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSYNCHRNSERVERINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSYNCHRNSERVERINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSYNCHRNSERVERINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSYSLOG	REQUST_ID	varchar(20)	NO	NULL	요청ID
COMTNSYSLOG	JOB_SE_CODE	char(3)	YES	NULL	업무구분코드
COMTNSYSLOG	INSTT_CODE	char(7)	YES	NULL	기관코드
COMTNSYSLOG	OCCRRNC_DE	datetime	YES	NULL	발생일
COMTNSYSLOG	RQESTER_IP	varchar(23)	YES	NULL	요청자IP
COMTNSYSLOG	RQESTER_ID	varchar(20)	YES	NULL	요청자ID
COMTNSYSLOG	TRGET_MENU_NM	varchar(255)	YES	NULL	대상메뉴명
COMTNSYSLOG	SVC_NM	varchar(255)	YES	NULL	서비스명
COMTNSYSLOG	METHOD_NM	varchar(60)	YES	NULL	메서드명
COMTNSYSLOG	PROCESS_SE_CODE	char(3)	YES	NULL	처리구분코드
COMTNSYSLOG	PROCESS_CO	decimal(10,0)	YES	NULL	처리수
COMTNSYSLOG	PROCESS_TIME	varchar(14)	YES	NULL	처리시간
COMTNSYSLOG	RSPNS_CODE	char(3)	YES	NULL	응답코드
COMTNSYSLOG	ERROR_SE	char(1)	YES	NULL	오류구분
COMTNSYSLOG	ERROR_CO	decimal(10,0)	YES	NULL	오류수
COMTNSYSLOG	ERROR_CODE	char(3)	YES	NULL	오류코드
COMTNSYSTEMCNTC	CNTC_ID	char(8)	NO		연계ID
COMTNSYSTEMCNTC	CNTC_NM	varchar(100)	YES	NULL	연계명
COMTNSYSTEMCNTC	PROVD_INSTT_ID	char(8)	YES	NULL	제공기관ID
COMTNSYSTEMCNTC	PROVD_SYS_ID	char(8)	YES	NULL	제공시스템ID
COMTNSYSTEMCNTC	PROVD_SVC_ID	char(8)	YES	NULL	제공서비스ID
COMTNSYSTEMCNTC	REQUST_INSTT_ID	char(8)	YES	NULL	요청기관ID
COMTNSYSTEMCNTC	REQUST_SYS_ID	char(8)	YES	NULL	요청시스템ID
COMTNSYSTEMCNTC	CONFM_AT	char(1)	YES	NULL	승인여부
COMTNSYSTEMCNTC	USE_AT	char(1)	YES	NULL	사용여부
COMTNSYSTEMCNTC	VALID_BGNDE	char(20)	YES	NULL	유효시작일자
COMTNSYSTEMCNTC	VALID_ENDDE	char(20)	YES	NULL	유효종료일자
COMTNSYSTEMCNTC	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSYSTEMCNTC	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSYSTEMCNTC	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSYSTEMCNTC	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSYSTEMCNTC	CNTC_TY	varchar(60)	YES	NULL	연계유형
COMTNTMPLATINFO	TMPLAT_ID	char(20)	NO		템플릿ID
COMTNTMPLATINFO	TMPLAT_NM	varchar(255)	YES	NULL	템플릿명
COMTNTMPLATINFO	TMPLAT_COURS	varchar(2000)	YES	NULL	템플릿경로
COMTNTMPLATINFO	USE_AT	char(1)	YES	NULL	사용여부
COMTNTMPLATINFO	TMPLAT_SE_CODE	char(6)	YES	NULL	템플릿구분코드
COMTNTMPLATINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNTMPLATINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNTMPLATINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNTMPLATINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNTROBLINFO	TROBL_ID	char(20)	NO	NULL	장애ID
COMTNTROBLINFO	TROBL_NM	varchar(60)	YES	NULL	장애명
COMTNTROBLINFO	TROBL_KND	char(2)	YES	NULL	장애종류
COMTNTROBLINFO	TROBL_DC	varchar(2000)	YES	NULL	장애설명
COMTNTROBLINFO	TROBL_OCCRRNC_TIME	varchar(14)	YES	NULL	장애발생시간
COMTNTROBLINFO	TROBL_RQESTER_NM	varchar(60)	YES	NULL	장애요청자명
COMTNTROBLINFO	TROBL_REQUST_TIME	varchar(14)	YES	NULL	장애요청시간
COMTNTROBLINFO	TROBL_PROCESS_RESULT	varchar(2000)	YES	NULL	장애처리결과
COMTNTROBLINFO	TROBL_OPETR_NM	varchar(60)	YES	NULL	장애처리자명
COMTNTROBLINFO	TROBL_PROCESS_TIME	varchar(14)	YES	NULL	장애처리시간
COMTNTROBLINFO	PROCESS_STTUS	char(1)	YES	NULL	처리상태
COMTNTROBLINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNTROBLINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNTROBLINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNTROBLINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNTRSMRCVLOG	REQUST_ID	varchar(20)	NO	NULL	요청ID
COMTNTRSMRCVLOG	OCCRRNC_DE	char(20)	YES	NULL	발생일
COMTNTRSMRCVLOG	TRSMRCV_SE_CODE	char(3)	YES	NULL	송수신구분코드
COMTNTRSMRCVLOG	CNTC_ID	char(8)	YES	NULL	연계ID
COMTNTRSMRCVLOG	PROVD_INSTT_ID	char(8)	YES	NULL	제공기관ID
COMTNTRSMRCVLOG	PROVD_SYS_ID	char(8)	YES	NULL	제공시스템ID
COMTNTRSMRCVLOG	PROVD_SVC_ID	char(8)	YES	NULL	제공서비스ID
COMTNTRSMRCVLOG	REQUST_INSTT_ID	char(8)	YES	NULL	요청기관ID
COMTNTRSMRCVLOG	REQUST_SYS_ID	char(8)	YES	NULL	요청시스템ID
COMTNTRSMRCVLOG	REQUST_TRNSMIT_TM	varchar(14)	YES	NULL	요청송신시각
COMTNTRSMRCVLOG	REQUST_RECPTN_TM	varchar(14)	YES	NULL	요청수신시각
COMTNTRSMRCVLOG	RSPNS_TRNSMIT_TM	varchar(14)	YES	NULL	응답송신시각
COMTNTRSMRCVLOG	RSPNS_RECPTN_TM	varchar(14)	YES	NULL	응답수신시각
COMTNTRSMRCVLOG	RESULT_CODE	varchar(4)	YES	NULL	결과코드
COMTNTRSMRCVLOG	RESULT_MSSAGE	varchar(4000)	YES	NULL	결과메시지
COMTNTRSMRCVLOG	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNTRSMRCVLOG	RQESTER_ID	varchar(20)	YES	NULL	요청자ID
COMTNTRSMRCVMNTRNG	CNTC_ID	char(8)	NO	NULL	연계ID
COMTNTRSMRCVMNTRNG	TEST_CLASS_NM	varchar(255)	YES	NULL	테스트클래스명
COMTNTRSMRCVMNTRNG	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTNTRSMRCVMNTRNG	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTNTRSMRCVMNTRNG	MNTRNG_STTUS	char(2)	YES	NULL	모니터링상태
COMTNTRSMRCVMNTRNG	CREAT_DT	datetime	YES	NULL	생성일시
COMTNTRSMRCVMNTRNG	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNTRSMRCVMNTRNG	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNTRSMRCVMNTRNG	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNTRSMRCVMNTRNG	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNTWITTER	USER_ID	varchar(20)	NO	NULL	사용자ID
COMTNTWITTER	CNSMR_KEY	varchar(50)	NO	NULL	사용자열쇠
COMTNTWITTER	CNSMR_SECRET	varchar(50)	NO	NULL	사용자비밀
COMTNTWITTER	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNTWITTER	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNTWITTER	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNTWITTER	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNUNITYLINK	UNITY_LINK_ID	char(20)	NO		통합링크ID
COMTNUNITYLINK	UNITY_LINK_GROUP	varchar(255)	YES	NULL	통합링크그룹
COMTNUNITYLINK	UNITY_LINK_NM	varchar(255)	YES	NULL	통합링크명
COMTNUNITYLINK	UNITY_LINK_URL	varchar(255)	YES	NULL	통합링크URL
COMTNUNITYLINK	UNITY_LINK_DC	varchar(2500)	YES	NULL	통합링크설명
COMTNUNITYLINK	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNUNITYLINK	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNUNITYLINK	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNUNITYLINK	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNUNITYLINK	UNITY_LINK_SE_CODE	char(3)	YES	NULL	통합링크구분코드
COMTNUSERABSNCE	EMPLYR_ID	varchar(20)	NO		업무사용자ID
COMTNUSERABSNCE	USER_ABSNCE_AT	char(1)	NO	NULL	사용자부재여부
COMTNUSERABSNCE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNUSERABSNCE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNUSERABSNCE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNUSERABSNCE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNUSERLOG	OCCRRNC_DE	char(8)	NO		발생일
COMTNUSERLOG	RQESTER_ID	varchar(20)	NO		요청자ID
COMTNUSERLOG	SVC_NM	varchar(255)	NO		서비스명
COMTNUSERLOG	METHOD_NM	varchar(60)	NO		메서드명
COMTNUSERLOG	CREAT_CO	decimal(10,0)	YES	NULL	생성수
COMTNUSERLOG	UPDT_CO	decimal(10,0)	YES	NULL	수정수
COMTNUSERLOG	RDCNT	decimal(10,0)	YES	NULL	조회수
COMTNUSERLOG	DELETE_CO	decimal(10,0)	YES	NULL	삭제수
COMTNUSERLOG	OUTPT_CO	decimal(10,0)	YES	NULL	출력수
COMTNUSERLOG	ERROR_CO	decimal(10,0)	YES	NULL	오류수
COMTNVCATNMANAGE	APPLCNT_ID	varchar(20)	NO	NULL	신청인ID
COMTNVCATNMANAGE	VCATN_SE	char(2)	NO	NULL	휴가구분
COMTNVCATNMANAGE	BGNDE	char(8)	NO	NULL	시작일
COMTNVCATNMANAGE	ENDDE	char(8)	NO	NULL	종료일
COMTNVCATNMANAGE	VCATN_RESN	varchar(200)	NO	NULL	휴가사유
COMTNVCATNMANAGE	REQST_DE	char(20)	NO	NULL	신청일
COMTNVCATNMANAGE	OCCRRNC_YEAR	char(4)	YES	NULL	발생연도
COMTNVCATNMANAGE	SANCTNER_ID	varchar(20)	YES	NULL	결재자ID
COMTNVCATNMANAGE	CONFM_AT	char(1)	YES	NULL	승인여부
COMTNVCATNMANAGE	SANCTN_DT	datetime	YES	NULL	결재일시
COMTNVCATNMANAGE	RETURN_RESN	varchar(1000)	YES	NULL	반환사유
COMTNVCATNMANAGE	INFRML_SANCTN_ID	char(20)	YES	NULL	약식결재ID
COMTNVCATNMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNVCATNMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNVCATNMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNVCATNMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNVCATNMANAGE	NOON_SE	char(1)	YES	NULL	정오구분
COMTNWEBLOG	REQUST_ID	varchar(20)	NO	NULL	요청ID
COMTNWEBLOG	OCCRRNC_DE	datetime	YES	NULL	발생일
COMTNWEBLOG	URL	varchar(200)	YES	NULL	URL
COMTNWEBLOG	RQESTER_ID	varchar(20)	YES	NULL	요청자ID
COMTNWEBLOG	RQESTER_IP	varchar(23)	YES	NULL	요청자IP
COMTNWIKIBKMK	WIKI_BKMK_ID	char(20)	NO	NULL	Wiki즐겨찾기ID
COMTNWIKIBKMK	USER_ID	varchar(20)	NO	NULL	사용자ID
COMTNWIKIBKMK	WIKI_BKMK_NM	varchar(1000)	NO	NULL	Wiki북마크명
COMTNWIKIBKMK	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNWIKIBKMK	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNWIKIBKMK	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNWIKIBKMK	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNWIKMNTHNGREPRT	REPRT_ID	char(6)	NO	NULL	보고서ID
COMTNWIKMNTHNGREPRT	REPRT_SE	char(1)	NO	NULL	보고서구분
COMTNWIKMNTHNGREPRT	REPRT_SJ	varchar(255)	NO	NULL	보고서제목
COMTNWIKMNTHNGREPRT	REPORT_DE	char(20)	NO	NULL	보고일
COMTNWIKMNTHNGREPRT	WRTER_ID	varchar(20)	NO	NULL	작성자ID
COMTNWIKMNTHNGREPRT	REPORTR_ID	varchar(20)	NO	NULL	보고자ID
COMTNWIKMNTHNGREPRT	REPORT_BGNDE	char(20)	NO	NULL	보고시작일
COMTNWIKMNTHNGREPRT	REPORT_ENDDE	char(20)	NO	NULL	보고종료일
COMTNWIKMNTHNGREPRT	THSWIK_REPORT_CN	mediumtext	NO	NULL	금주보고내용
COMTNWIKMNTHNGREPRT	NEXTWIK_REPORT_CN	mediumtext	NO	NULL	차주보고내용
COMTNWIKMNTHNGREPRT	PARTCLR_MATTER	varchar(2500)	YES	NULL	특이사항
COMTNWIKMNTHNGREPRT	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNWIKMNTHNGREPRT	CONFM_DT	varchar(14)	YES	NULL	승인일시
COMTNWIKMNTHNGREPRT	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNWIKMNTHNGREPRT	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNWIKMNTHNGREPRT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNWIKMNTHNGREPRT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNWORDDICARYINFO	WORD_ID	char(20)	NO	NULL	용어ID
COMTNWORDDICARYINFO	WORD_NM	varchar(255)	YES	NULL	용어명
COMTNWORDDICARYINFO	ENG_NM	varchar(60)	YES	NULL	영문명
COMTNWORDDICARYINFO	WORD_DC	varchar(4000)	YES	NULL	용어설명
COMTNWORDDICARYINFO	SYNONM	varchar(100)	YES	NULL	동의어
COMTNWORDDICARYINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNWORDDICARYINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNWORDDICARYINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNWORDDICARYINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTRDNMADRZIP	RDMN_CODE	varchar(12)	NO	NULL	도로명코드
COMTRDNMADRZIP	SN	decimal(10,0)	NO	NULL	일련번호
COMTRDNMADRZIP	CTPRVN_NM	varchar(20)	YES	NULL	시도명
COMTRDNMADRZIP	SIGNGU_NM	varchar(20)	YES	NULL	시군구명
COMTRDNMADRZIP	RDMN	varchar(60)	YES	NULL	도로명
COMTRDNMADRZIP	BDNBR_MNNM	varchar(5)	YES	NULL	건물번호본번
COMTRDNMADRZIP	BDNBR_SLNO	varchar(5)	YES	NULL	건물번호부번
COMTRDNMADRZIP	BULD_NM	varchar(60)	YES	NULL	건물명
COMTRDNMADRZIP	DETAIL_BULD_NM	varchar(60)	YES	NULL	상세건물명
COMTRDNMADRZIP	ZIP	varchar(6)	NO	NULL	우편번호
COMTRDNMADRZIP	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTRDNMADRZIP	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTRDNMADRZIP	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTRDNMADRZIP	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTSBBSSUMMARY	OCCRRNC_DE	char(20)	NO		발생일
COMTSBBSSUMMARY	STATS_SE	varchar(10)	NO		통계구분
COMTSBBSSUMMARY	DETAIL_STATS_SE	varchar(10)	NO		세부통계구분
COMTSBBSSUMMARY	CREAT_CO	decimal(10,0)	YES	NULL	생성수
COMTSBBSSUMMARY	TOT_RDCNT	decimal(10,0)	YES	NULL	총조회수
COMTSBBSSUMMARY	AVRG_RDCNT	decimal(10,0)	YES	NULL	평균조회수
COMTSBBSSUMMARY	TOP_INQIRE_BBSCTT_ID	varchar(20)	YES	NULL	최고조회게시글ID
COMTSBBSSUMMARY	MUMM_INQIRE_BBSCTT_ID	varchar(20)	YES	NULL	최소조회게시글ID
COMTSBBSSUMMARY	TOP_NTCR_ID	varchar(20)	YES	NULL	최고게시자ID
COMTSSYSLOGSUMMARY	OCCRRNC_DE	char(8)	NO	NULL	발생일
COMTSSYSLOGSUMMARY	SVC_NM	varchar(255)	NO	NULL	서비스명
COMTSSYSLOGSUMMARY	METHOD_NM	varchar(60)	NO	NULL	메서드명
COMTSSYSLOGSUMMARY	CREAT_CO	decimal(10,0)	YES	NULL	생성수
COMTSSYSLOGSUMMARY	UPDT_CO	decimal(10,0)	YES	NULL	수정수
COMTSSYSLOGSUMMARY	RDCNT	decimal(10,0)	YES	NULL	조회수
COMTSSYSLOGSUMMARY	DELETE_CO	decimal(10,0)	YES	NULL	삭제수
COMTSSYSLOGSUMMARY	OUTPT_CO	decimal(10,0)	YES	NULL	출력수
COMTSSYSLOGSUMMARY	ERROR_CO	decimal(10,0)	YES	NULL	오류수
COMTSTRSMRCVLOGSUMMARY	OCCRRNC_DE	char(20)	NO		발생일
COMTSTRSMRCVLOGSUMMARY	TRSMRCV_SE_CODE	char(3)	NO		송수신구분코드
COMTSTRSMRCVLOGSUMMARY	PROVD_INSTT_ID	char(8)	NO		제공기관ID
